177.80.32.0/21,BR,BR-SP,Santo André,
177.80.40.0/21,BR,BR-SP,Santo André,
187.21.76.16/30,BR,BR-SP,Guarujá,
187.21.65.0/24,BR,BR-SP,Guarujá,
187.21.120.0/22,BR,BR-SP,Guarujá,
187.21.112.0/22,BR,BR-SP,Guarujá,
187.21.100.0/22,BR,BR-SP,Guarujá,
187.21.84.0/22,BR,BR-SP,Guarujá,
181.222.60.0/22,BR,BR-SP,Guarujá,
181.222.52.0/22,BR,BR-SP,Guarujá,
179.215.56.0/22,BR,BR-SP,Guarujá,
179.215.52.0/22,BR,BR-SP,Guarujá,
179.215.48.0/23,BR,BR-SP,Guarujá,
179.215.32.0/22,BR,BR-SP,Guarujá,
187.36.197.96/30,BR,BR-ES,Vila Velha,
187.64.132.0/24,BR,BR-ES,Vila Velha,
187.64.131.0/24,BR,BR-ES,Vila Velha,
187.64.130.0/24,BR,BR-ES,Vila Velha,
187.64.129.0/24,BR,BR-ES,Vila Velha,
187.64.128.0/24,BR,BR-ES,Vila Velha,
187.36.230.0/23,BR,BR-ES,Vila Velha,
187.36.240.0/22,BR,BR-ES,Vila Velha,
179.217.28.0/22,BR,BR-ES,Vila Velha,
189.5.1.156/30,BR,BR-SP,Sorocaba,
189.5.4.0/23,BR,BR-SP,Sorocaba,
189.5.52.0/24,BR,BR-SP,Sorocaba,
189.101.160.0/20,BR,BR-SP,Sorocaba,
189.5.212.0/24,BR,BR-SP,Ribeirão Preto,
189.7.78.28/30,BR,BR-MS,Campo Grande,
189.7.79.192/26,BR,BR-MS,Campo Grande,
189.7.79.128/26,BR,BR-MS,Campo Grande,
189.7.79.64/26,BR,BR-MS,Campo Grande,
189.7.79.0/26,BR,BR-MS,Campo Grande,
189.7.74.0/24,BR,BR-MS,Campo Grande,
189.7.73.0/24,BR,BR-MS,Campo Grande,
179.214.216.0/21,BR,BR-MS,Campo Grande,
179.214.208.0/21,BR,BR-MS,Campo Grande,
179.214.200.0/21,BR,BR-MS,Campo Grande,
177.194.248.0/21,BR,BR-MS,Campo Grande,
177.194.224.0/21,BR,BR-MS,Campo Grande,
177.192.100.0/23,BR,BR-RJ,Rio de Janeiro,
201.17.9.164/30,BR,BR-RJ,Rio de Janeiro,
201.17.3.0/24,BR,BR-RJ,Rio de Janeiro,
201.17.15.0/24,BR,BR-RJ,Rio de Janeiro,
201.17.14.0/24,BR,BR-RJ,Rio de Janeiro,
201.17.16.0/24,BR,BR-RJ,Rio de Janeiro,
201.17.28.0/24,BR,BR-RJ,Rio de Janeiro,
201.17.27.0/24,BR,BR-RJ,Rio de Janeiro,
201.17.26.0/24,BR,BR-RJ,Rio de Janeiro,
201.17.25.0/24,BR,BR-RJ,Rio de Janeiro,
201.17.24.0/24,BR,BR-RJ,Rio de Janeiro,
201.17.23.0/24,BR,BR-RJ,Rio de Janeiro,
201.17.20.0/24,BR,BR-RJ,Rio de Janeiro,
201.17.19.0/24,BR,BR-RJ,Rio de Janeiro,
201.17.18.0/24,BR,BR-RJ,Rio de Janeiro,
201.17.17.0/24,BR,BR-RJ,Rio de Janeiro,
179.218.88.0/21,BR,BR-RJ,Rio de Janeiro,
179.218.48.0/21,BR,BR-RJ,Rio de Janeiro,
189.6.172.0/23,BR,BR-RS,Porto Alegre,
189.102.129.0/24,BR,BR-SP,São Paulo,
189.120.116.0/24,BR,BR-SP,São Paulo,
201.6.72.44/30,BR,BR-SP,São Paulo,
201.6.255.0/24,BR,BR-SP,São Paulo,
201.6.254.0/24,BR,BR-SP,São Paulo,
201.6.253.0/24,BR,BR-SP,São Paulo,
201.6.252.0/24,BR,BR-SP,São Paulo,
201.6.251.0/24,BR,BR-SP,São Paulo,
201.6.250.0/24,BR,BR-SP,São Paulo,
201.6.249.0/24,BR,BR-SP,São Paulo,
201.6.248.0/24,BR,BR-SP,São Paulo,
201.6.247.0/24,BR,BR-SP,São Paulo,
201.6.246.0/24,BR,BR-SP,São Paulo,
201.6.245.0/24,BR,BR-SP,São Paulo,
201.6.244.0/24,BR,BR-SP,São Paulo,
201.6.243.0/24,BR,BR-SP,São Paulo,
201.6.242.0/24,BR,BR-SP,São Paulo,
201.6.241.0/24,BR,BR-SP,São Paulo,
201.6.240.0/24,BR,BR-SP,São Paulo,
201.6.159.0/24,BR,BR-SP,São Paulo,
201.6.158.0/24,BR,BR-SP,São Paulo,
201.6.157.0/24,BR,BR-SP,São Paulo,
201.6.156.0/24,BR,BR-SP,São Paulo,
201.6.155.0/24,BR,BR-SP,São Paulo,
201.6.154.0/24,BR,BR-SP,São Paulo,
201.6.152.0/24,BR,BR-SP,São Paulo,
201.6.150.0/24,BR,BR-SP,São Paulo,
201.6.149.0/24,BR,BR-SP,São Paulo,
201.6.148.0/24,BR,BR-SP,São Paulo,
201.6.146.0/24,BR,BR-SP,São Paulo,
201.6.145.0/24,BR,BR-SP,São Paulo,
201.6.144.0/24,BR,BR-SP,São Paulo,
201.6.127.0/24,BR,BR-SP,São Paulo,
201.6.126.0/24,BR,BR-SP,São Paulo,
201.6.125.0/24,BR,BR-SP,São Paulo,
201.6.124.0/24,BR,BR-SP,São Paulo,
201.6.123.0/24,BR,BR-SP,São Paulo,
201.6.122.0/24,BR,BR-SP,São Paulo,
201.6.121.0/24,BR,BR-SP,São Paulo,
201.6.120.0/24,BR,BR-SP,São Paulo,
201.6.119.0/24,BR,BR-SP,São Paulo,
201.6.118.0/24,BR,BR-SP,São Paulo,
201.6.117.0/24,BR,BR-SP,São Paulo,
201.6.116.0/24,BR,BR-SP,São Paulo,
201.6.115.0/24,BR,BR-SP,São Paulo,
201.6.114.0/24,BR,BR-SP,São Paulo,
201.6.113.0/24,BR,BR-SP,São Paulo,
201.6.112.0/24,BR,BR-SP,São Paulo,
201.6.111.0/24,BR,BR-SP,São Paulo,
201.6.110.0/24,BR,BR-SP,São Paulo,
201.6.109.0/24,BR,BR-SP,São Paulo,
201.6.108.0/24,BR,BR-SP,São Paulo,
201.6.107.0/24,BR,BR-SP,São Paulo,
201.6.106.0/24,BR,BR-SP,São Paulo,
201.6.105.0/24,BR,BR-SP,São Paulo,
201.6.104.0/24,BR,BR-SP,São Paulo,
201.6.103.0/24,BR,BR-SP,São Paulo,
201.6.102.0/24,BR,BR-SP,São Paulo,
201.6.101.0/24,BR,BR-SP,São Paulo,
201.6.100.0/24,BR,BR-SP,São Paulo,
201.6.99.0/24,BR,BR-SP,São Paulo,
201.6.98.0/24,BR,BR-SP,São Paulo,
201.83.218.0/23,BR,BR-SP,São Paulo,
201.83.194.0/23,BR,BR-SP,São Paulo,
201.81.34.0/23,BR,BR-SP,São Paulo,
201.6.188.0/23,BR,BR-SP,São Paulo,
201.6.166.0/23,BR,BR-SP,São Paulo,
189.121.124.0/23,BR,BR-SP,São Paulo,
187.38.178.0/23,BR,BR-SP,São Paulo,
187.38.58.0/23,BR,BR-SP,São Paulo,
187.38.36.0/23,BR,BR-SP,São Paulo,
186.220.212.0/23,BR,BR-SP,São Paulo,
186.220.62.0/23,BR,BR-SP,São Paulo,
179.209.106.0/23,BR,BR-SP,São Paulo,
179.153.90.0/23,BR,BR-SP,São Paulo,
177.33.114.0/23,BR,BR-SP,São Paulo,
181.221.106.128/25,BR,BR-PE,Jaboatão dos Guararapes,
177.143.246.0/24,BR,BR-RJ,Niterói,
179.212.76.52/30,BR,BR-SP,Santo André,
191.182.200.0/22,BR,BR-SP,Santo André,
189.55.192.0/22,BR,BR-SP,Santo André,
177.80.4.0/22,BR,BR-SP,Santo André,
189.29.136.0/21,BR,BR-SP,Santo André,
177.80.48.0/21,BR,BR-SP,Santo André,
179.220.94.0/23,BR,BR-MT,Rondonópolis,
179.233.130.208/30,BR,BR-RJ,Rio das Ostras,
181.221.56.0/24,BR,BR-RJ,Rio das Ostras,
179.105.50.0/25,BR,BR-RJ,Rio das Ostras,
179.233.129.0/25,BR,BR-RJ,Rio das Ostras,
191.186.8.0/21,BR,BR-RJ,Rio das Ostras,
191.186.56.0/22,BR,BR-RJ,Rio das Ostras,
191.186.16.0/21,BR,BR-RJ,Rio das Ostras,
187.107.214.0/23,BR,BR-RJ,Rio das Ostras,
191.186.40.0/21,BR,BR-RJ,Rio das Ostras,
187.106.144.0/30,BR,BR-SP,São José dos Campos,
201.75.164.0/23,BR,BR-SP,São José dos Campos,
201.62.112.128/25,BR,BR-SP,São José dos Campos,
200.160.109.0/25,BR,BR-SP,São José dos Campos,
187.2.116.0/22,BR,BR-SP,São José dos Campos,
189.55.116.0/22,BR,BR-SP,São José dos Campos,
177.143.128.0/22,BR,BR-SP,São José dos Campos,
177.143.132.0/22,BR,BR-SP,São José dos Campos,
179.235.103.0/24,BR,BR-SP,Guarulhos,
189.4.8.168/30,BR,BR-PR,Araucária,
189.4.3.128/25,BR,BR-PR,Araucária,
189.4.3.0/25,BR,BR-PR,Araucária,
189.4.4.0/24,BR,BR-PR,Araucária,
189.4.2.192/27,BR,BR-PR,Araucária,
189.4.2.64/27,BR,BR-PR,Araucária,
189.4.2.224/27,BR,BR-PR,Araucária,
189.101.120.0/22,BR,BR-PR,Araucária,
189.123.226.0/24,BR,BR-PR,Araucária,
179.216.161.0/25,BR,BR-SC,Florianópolis,
179.154.189.128/25,BR,BR-PR,Londrina,
201.75.54.0/23,BR,BR-AM,Manaus,
179.158.58.0/24,BR,BR-RJ,Rio de Janeiro,
201.17.8.128/30,BR,BR-RJ,Rio de Janeiro,
201.17.28.0/24,BR,BR-RJ,Rio de Janeiro,
201.17.27.0/24,BR,BR-RJ,Rio de Janeiro,
201.17.26.0/24,BR,BR-RJ,Rio de Janeiro,
201.17.25.0/24,BR,BR-RJ,Rio de Janeiro,
201.17.24.0/24,BR,BR-RJ,Rio de Janeiro,
201.17.23.0/24,BR,BR-RJ,Rio de Janeiro,
201.17.20.0/24,BR,BR-RJ,Rio de Janeiro,
201.17.19.0/24,BR,BR-RJ,Rio de Janeiro,
201.17.18.0/24,BR,BR-RJ,Rio de Janeiro,
201.17.17.0/24,BR,BR-RJ,Rio de Janeiro,
201.17.16.0/24,BR,BR-RJ,Rio de Janeiro,
201.17.3.0/24,BR,BR-RJ,Rio de Janeiro,
177.142.216.0/21,BR,BR-RJ,Rio de Janeiro,
177.142.172.0/23,BR,BR-RJ,Rio de Janeiro,
177.142.152.0/21,BR,BR-RJ,Rio de Janeiro,
177.142.144.0/22,BR,BR-RJ,Rio de Janeiro,
177.83.90.0/23,BR,BR-SP,Santa Gertrudes,
177.83.104.0/22,BR,BR-SP,Americana,
179.223.38.0/23,BR,BR-SP,São José dos Campos,
179.223.206.0/23,BR,BR-SC,Blumenau,
181.213.5.0/24,BR,BR-CE,Fortaleza,
177.100.89.0/24,BR,BR-PA,Belém,
179.156.110.0/23,BR,BR-SP,Bebedouro,
187.66.49.0/24,BR,BR-SP,Bady Bassitt,
189.4.8.240/30,BR,BR-PR,Curitiba,
189.4.11.0/24,BR,BR-PR,Curitiba,
189.4.10.0/24,BR,BR-PR,Curitiba,
189.4.2.0/26,BR,BR-PR,Curitiba,
189.4.4.0/24,BR,BR-PR,Curitiba,
189.4.1.0/24,BR,BR-PR,Curitiba,
191.177.168.0/22,BR,BR-PR,Curitiba,
189.32.28.0/23,BR,BR-PR,Curitiba,
191.177.124.0/22,BR,BR-PR,Curitiba,
179.211.10.0/23,BR,BR-PR,Curitiba,
191.177.120.0/22,BR,BR-PR,Curitiba,
187.23.170.0/23,BR,BR-SP,Indaiatuba,
177.192.50.0/23,BR,BR-RJ,Rio de Janeiro,
191.181.124.0/24,BR,BR-SP,São Paulo,
179.223.76.0/23,BR,BR-SP,São José dos Campos,
189.54.88.0/22,BR,BR-SP,São Bernardo do Campo,
187.3.92.0/22,BR,BR-SP,São Bernardo do Campo,
186.207.164.144/30,BR,BR-BA,Salvador,
191.178.127.128/25,BR,BR-BA,Salvador,
187.105.63.0/24,BR,BR-BA,Salvador,
186.207.191.0/24,BR,BR-BA,Salvador,
186.207.161.0/24,BR,BR-BA,Salvador,
191.190.228.0/22,BR,BR-BA,Salvador,
191.178.124.0/23,BR,BR-BA,Salvador,
186.222.182.0/24,BR,BR-BA,Salvador,
179.222.144.0/22,BR,BR-BA,Salvador,
179.222.136.0/23,BR,BR-BA,Salvador,
179.215.232.0/22,BR,BR-BA,Salvador,
177.195.228.0/23,BR,BR-BA,Salvador,
177.183.187.0/24,BR,BR-BA,Salvador,
177.183.186.128/25,BR,BR-BA,Salvador,
177.183.176.0/22,BR,BR-BA,Salvador,
177.180.112.0/24,BR,BR-BA,Salvador,
187.180.63.0/25,BR,BR-BA,Salvador,
186.206.84.0/25,BR,BR-PR,Curitiba,
189.32.230.0/24,BR,BR-SP,Sorocaba,
189.6.1.188/30,BR,BR-DF,Brasília,
189.6.79.128/25,BR,BR-DF,Brasília,
189.6.79.0/25,BR,BR-DF,Brasília,
189.6.78.128/25,BR,BR-DF,Brasília,
189.6.78.0/25,BR,BR-DF,Brasília,
189.6.77.128/25,BR,BR-DF,Brasília,
189.6.77.0/25,BR,BR-DF,Brasília,
189.6.76.0/25,BR,BR-DF,Brasília,
189.6.44.128/25,BR,BR-DF,Brasília,
189.6.44.0/25,BR,BR-DF,Brasília,
191.176.72.0/21,BR,BR-DF,Brasília,
177.235.240.0/21,BR,BR-DF,Brasília,
181.219.227.0/24,BR,BR-MG,Divinópolis,
189.5.201.0/24,BR,BR-SP,Jaboticabal,
177.192.44.0/23,BR,BR-RJ,Rio de Janeiro,
189.6.144.0/23,BR,BR-RS,Porto Alegre,
201.81.84.0/22,BR,BR-SP,São Paulo,
177.141.156.0/24,BR,BR-SP,São Paulo,
189.61.198.0/23,BR,BR-SP,Campinas,
189.29.246.0/23,BR,BR-ES,Cachoeiro de Itapemirim,
189.5.19.0/24,BR,BR-SP,Sorocaba,
189.35.28.0/23,BR,BR-SP,Ibaté,
181.219.46.0/23,BR,BR-SC,Itapema,
201.83.42.0/24,BR,BR-SP,São Paulo,
179.208.16.0/24,BR,BR-SP,São Paulo,
201.83.86.0/23,BR,BR-SP,São Paulo,
201.6.72.140/30,BR,BR-SP,São Paulo,
201.6.255.0/24,BR,BR-SP,São Paulo,
201.6.254.0/24,BR,BR-SP,São Paulo,
201.6.253.0/24,BR,BR-SP,São Paulo,
201.6.252.0/24,BR,BR-SP,São Paulo,
201.6.251.0/24,BR,BR-SP,São Paulo,
201.6.250.0/24,BR,BR-SP,São Paulo,
201.6.249.0/24,BR,BR-SP,São Paulo,
201.6.248.0/24,BR,BR-SP,São Paulo,
201.6.247.0/24,BR,BR-SP,São Paulo,
201.6.246.0/24,BR,BR-SP,São Paulo,
201.6.245.0/24,BR,BR-SP,São Paulo,
201.6.244.0/24,BR,BR-SP,São Paulo,
201.6.243.0/24,BR,BR-SP,São Paulo,
201.6.242.0/24,BR,BR-SP,São Paulo,
201.6.241.0/24,BR,BR-SP,São Paulo,
201.6.240.0/24,BR,BR-SP,São Paulo,
201.6.159.0/24,BR,BR-SP,São Paulo,
201.6.158.0/24,BR,BR-SP,São Paulo,
201.6.157.0/24,BR,BR-SP,São Paulo,
201.6.156.0/24,BR,BR-SP,São Paulo,
201.6.155.0/24,BR,BR-SP,São Paulo,
201.6.154.0/24,BR,BR-SP,São Paulo,
201.6.152.0/24,BR,BR-SP,São Paulo,
201.6.150.0/24,BR,BR-SP,São Paulo,
201.6.149.0/24,BR,BR-SP,São Paulo,
201.6.148.0/24,BR,BR-SP,São Paulo,
201.6.146.0/24,BR,BR-SP,São Paulo,
201.6.145.0/24,BR,BR-SP,São Paulo,
201.6.144.0/24,BR,BR-SP,São Paulo,
201.6.127.0/24,BR,BR-SP,São Paulo,
201.6.126.0/24,BR,BR-SP,São Paulo,
201.6.125.0/24,BR,BR-SP,São Paulo,
201.6.124.0/24,BR,BR-SP,São Paulo,
201.6.123.0/24,BR,BR-SP,São Paulo,
201.6.122.0/24,BR,BR-SP,São Paulo,
201.6.121.0/24,BR,BR-SP,São Paulo,
201.6.120.0/24,BR,BR-SP,São Paulo,
201.6.119.0/24,BR,BR-SP,São Paulo,
201.6.118.0/24,BR,BR-SP,São Paulo,
201.6.117.0/24,BR,BR-SP,São Paulo,
201.6.116.0/24,BR,BR-SP,São Paulo,
201.6.115.0/24,BR,BR-SP,São Paulo,
201.6.114.0/24,BR,BR-SP,São Paulo,
201.6.113.0/24,BR,BR-SP,São Paulo,
201.6.112.0/24,BR,BR-SP,São Paulo,
201.6.111.0/24,BR,BR-SP,São Paulo,
201.6.110.0/24,BR,BR-SP,São Paulo,
201.6.109.0/24,BR,BR-SP,São Paulo,
201.6.108.0/24,BR,BR-SP,São Paulo,
201.6.107.0/24,BR,BR-SP,São Paulo,
201.6.106.0/24,BR,BR-SP,São Paulo,
201.6.105.0/24,BR,BR-SP,São Paulo,
201.6.104.0/24,BR,BR-SP,São Paulo,
201.6.103.0/24,BR,BR-SP,São Paulo,
201.6.102.0/24,BR,BR-SP,São Paulo,
201.6.101.0/24,BR,BR-SP,São Paulo,
201.6.100.0/24,BR,BR-SP,São Paulo,
201.6.99.0/24,BR,BR-SP,São Paulo,
201.6.98.0/24,BR,BR-SP,São Paulo,
189.120.100.0/23,BR,BR-SP,São Paulo,
189.120.84.0/23,BR,BR-SP,São Paulo,
186.204.240.0/22,BR,BR-SP,São Paulo,
186.204.238.0/23,BR,BR-SP,São Paulo,
186.204.206.0/23,BR,BR-SP,São Paulo,
186.204.78.0/23,BR,BR-SP,São Paulo,
177.33.40.0/23,BR,BR-SP,São Paulo,
177.33.36.0/22,BR,BR-SP,São Paulo,
177.33.32.0/22,BR,BR-SP,São Paulo,
179.137.5.0/24,BR,BR-MS,Ponta Porã,
179.137.4.0/24,BR,BR-MS,Ponta Porã,
179.137.3.0/24,BR,BR-MS,Ponta Porã,
187.66.55.0/24,BR,BR-SP,São José do Rio Preto,
189.6.1.96/30,BR,BR-DF,Brasília,
189.6.79.128/25,BR,BR-DF,Brasília,
189.6.79.0/25,BR,BR-DF,Brasília,
189.6.78.128/25,BR,BR-DF,Brasília,
189.6.78.0/25,BR,BR-DF,Brasília,
189.6.77.128/25,BR,BR-DF,Brasília,
189.6.77.0/25,BR,BR-DF,Brasília,
189.6.76.0/25,BR,BR-DF,Brasília,
189.6.44.128/25,BR,BR-DF,Brasília,
189.6.44.0/25,BR,BR-DF,Brasília,
177.235.88.0/21,BR,BR-DF,Brasília,
177.235.72.0/21,BR,BR-DF,Brasília,
177.235.32.0/21,BR,BR-DF,Brasília,
179.214.108.128/25,BR,BR-DF,Brasília,
179.210.36.0/23,BR,BR-RJ,Rio de Janeiro,
179.210.161.0/24,BR,BR-RJ,Rio de Janeiro,
201.21.210.36/30,BR,BR-RS,Porto Alegre,
201.21.208.0/24,BR,BR-RS,Porto Alegre,
201.21.207.0/24,BR,BR-RS,Porto Alegre,
201.21.206.0/24,BR,BR-RS,Porto Alegre,
201.21.199.0/24,BR,BR-RS,Porto Alegre,
201.21.198.0/24,BR,BR-RS,Porto Alegre,
201.21.197.0/24,BR,BR-RS,Porto Alegre,
201.21.196.0/24,BR,BR-RS,Porto Alegre,
201.21.195.0/24,BR,BR-RS,Porto Alegre,
201.21.194.0/24,BR,BR-RS,Porto Alegre,
201.21.193.0/24,BR,BR-RS,Porto Alegre,
201.55.236.12/30,BR,BR-SP,Mogi Mirim,
201.62.124.96/27,BR,BR-SP,Mogi Mirim,
201.62.124.0/27,BR,BR-SP,Mogi Mirim,
186.223.80.0/21,BR,BR-SP,Mogi Mirim,
186.223.64.0/21,BR,BR-SP,Mogi Mirim,
177.33.182.0/24,BR,BR-SP,São Paulo,
201.6.75.40/30,BR,BR-SP,São Paulo,
201.6.255.0/24,BR,BR-SP,São Paulo,
201.6.254.0/24,BR,BR-SP,São Paulo,
201.6.253.0/24,BR,BR-SP,São Paulo,
201.6.252.0/24,BR,BR-SP,São Paulo,
201.6.251.0/24,BR,BR-SP,São Paulo,
201.6.250.0/24,BR,BR-SP,São Paulo,
201.6.249.0/24,BR,BR-SP,São Paulo,
201.6.248.0/24,BR,BR-SP,São Paulo,
201.6.247.0/24,BR,BR-SP,São Paulo,
201.6.246.0/24,BR,BR-SP,São Paulo,
201.6.245.0/24,BR,BR-SP,São Paulo,
201.6.244.0/24,BR,BR-SP,São Paulo,
201.6.243.0/24,BR,BR-SP,São Paulo,
201.6.242.0/24,BR,BR-SP,São Paulo,
201.6.241.0/24,BR,BR-SP,São Paulo,
201.6.240.0/24,BR,BR-SP,São Paulo,
201.6.159.0/24,BR,BR-SP,São Paulo,
201.6.158.0/24,BR,BR-SP,São Paulo,
201.6.157.0/24,BR,BR-SP,São Paulo,
201.6.156.0/24,BR,BR-SP,São Paulo,
201.6.155.0/24,BR,BR-SP,São Paulo,
201.6.154.0/24,BR,BR-SP,São Paulo,
201.6.152.0/24,BR,BR-SP,São Paulo,
201.6.150.0/24,BR,BR-SP,São Paulo,
201.6.149.0/24,BR,BR-SP,São Paulo,
201.6.148.0/24,BR,BR-SP,São Paulo,
201.6.146.0/24,BR,BR-SP,São Paulo,
201.6.145.0/24,BR,BR-SP,São Paulo,
201.6.144.0/24,BR,BR-SP,São Paulo,
201.6.127.0/24,BR,BR-SP,São Paulo,
201.6.126.0/24,BR,BR-SP,São Paulo,
201.6.125.0/24,BR,BR-SP,São Paulo,
201.6.124.0/24,BR,BR-SP,São Paulo,
201.6.123.0/24,BR,BR-SP,São Paulo,
201.6.122.0/24,BR,BR-SP,São Paulo,
201.6.121.0/24,BR,BR-SP,São Paulo,
201.6.120.0/24,BR,BR-SP,São Paulo,
201.6.119.0/24,BR,BR-SP,São Paulo,
201.6.118.0/24,BR,BR-SP,São Paulo,
201.6.117.0/24,BR,BR-SP,São Paulo,
201.6.116.0/24,BR,BR-SP,São Paulo,
201.6.115.0/24,BR,BR-SP,São Paulo,
201.6.114.0/24,BR,BR-SP,São Paulo,
201.6.113.0/24,BR,BR-SP,São Paulo,
201.6.112.0/24,BR,BR-SP,São Paulo,
201.6.111.0/24,BR,BR-SP,São Paulo,
201.6.110.0/24,BR,BR-SP,São Paulo,
201.6.109.0/24,BR,BR-SP,São Paulo,
201.6.108.0/24,BR,BR-SP,São Paulo,
201.6.107.0/24,BR,BR-SP,São Paulo,
201.6.106.0/24,BR,BR-SP,São Paulo,
201.6.105.0/24,BR,BR-SP,São Paulo,
201.6.104.0/24,BR,BR-SP,São Paulo,
201.6.103.0/24,BR,BR-SP,São Paulo,
201.6.102.0/24,BR,BR-SP,São Paulo,
201.6.101.0/24,BR,BR-SP,São Paulo,
201.6.100.0/24,BR,BR-SP,São Paulo,
201.6.99.0/24,BR,BR-SP,São Paulo,
201.6.98.0/24,BR,BR-SP,São Paulo,
201.81.120.0/22,BR,BR-SP,São Paulo,
201.81.116.0/23,BR,BR-SP,São Paulo,
201.81.100.0/23,BR,BR-SP,São Paulo,
189.102.250.0/23,BR,BR-SP,São Paulo,
189.100.184.0/22,BR,BR-SP,São Paulo,
189.100.104.0/21,BR,BR-SP,São Paulo,
189.100.94.0/23,BR,BR-SP,São Paulo,
189.100.72.0/22,BR,BR-SP,São Paulo,
187.37.216.0/21,BR,BR-SP,São Paulo,
179.208.140.0/22,BR,BR-SP,São Paulo,
177.141.188.0/22,BR,BR-SP,São Paulo,
177.141.148.0/22,BR,BR-SP,São Paulo,
177.195.26.16/30,BR,BR-RN,Natal,
187.105.24.0/25,BR,BR-RN,Natal,
179.156.20.0/24,BR,BR-RN,Natal,
187.123.73.0/24,BR,BR-RN,Natal,
187.123.72.0/24,BR,BR-RN,Natal,
187.123.64.0/22,BR,BR-RN,Natal,
179.211.176.0/21,BR,BR-RN,Natal,
179.156.56.0/22,BR,BR-RN,Natal,
179.156.32.0/21,BR,BR-RN,Natal,
177.64.219.0/24,BR,BR-RN,Natal,
179.105.147.128/25,BR,BR-BA,Salvador,
186.207.255.0/24,BR,BR-SP,Bauru,
177.235.185.128/25,BR,BR-DF,Brasília,
177.194.200.0/22,BR,BR-RS,Pelotas,
179.222.4.0/22,BR,BR-AM,Manaus,
177.141.157.0/24,BR,BR-SP,São Paulo,
179.233.216.0/23,BR,BR-SP,Marília,
189.61.230.0/23,BR,BR-SP,Campinas,
186.207.183.0/24,BR,BR-BA,Camaçari,
179.137.34.128/25,BR,BR-RS,Palmeira das Missões,
179.136.60.0/23,BR,BR-RS,Palmeira das Missões,
177.64.213.0/25,BR,BR-CE,Fortaleza,
187.36.79.0/25,BR,BR-CE,Fortaleza,
189.5.190.0/24,BR,BR-GO,Goiânia,
191.179.60.0/23,BR,BR-SP,Bertioga,
191.179.38.0/23,BR,BR-SP,Bertioga,
191.179.40.0/22,BR,BR-SP,Bertioga,
187.20.30.0/24,BR,BR-MG,Belo Horizonte,
186.221.49.0/24,BR,BR-RJ,Rio de Janeiro,
177.192.102.0/23,BR,BR-RJ,Rio de Janeiro,
189.121.234.0/23,BR,BR-SP,São Paulo,
177.33.180.0/24,BR,BR-SP,São Paulo,
177.80.232.0/21,BR,BR-SP,São Bernardo do Campo,
179.137.82.0/23,BR,BR-AC,Rio Branco,
181.218.158.0/24,BR,BR-BA,Vitória da Conquista,
181.218.155.0/24,BR,BR-BA,Vitória da Conquista,
181.218.152.0/23,BR,BR-BA,Vitória da Conquista,
189.14.173.0/24,BR,BR-BA,Vitória da Conquista,
189.14.174.0/23,BR,BR-BA,Vitória da Conquista,
179.136.10.0/24,BR,BR-BA,Vitória da Conquista,
189.14.163.0/24,BR,BR-BA,Vitória da Conquista,
181.219.121.0/24,BR,BR-BA,Vitória da Conquista,
187.182.72.64/30,BR,BR-SP,Guarulhos,
201.46.249.0/24,BR,BR-SP,Guarulhos,
201.46.248.0/24,BR,BR-SP,Guarulhos,
201.46.247.0/24,BR,BR-SP,Guarulhos,
187.255.8.0/23,BR,BR-SP,Guarulhos,
187.182.119.0/24,BR,BR-SP,Guarulhos,
187.182.80.0/23,BR,BR-SP,Guarulhos,
187.182.66.0/23,BR,BR-SP,Guarulhos,
187.182.64.0/23,BR,BR-SP,Guarulhos,
187.22.228.0/23,BR,BR-SP,Guarulhos,
187.22.212.0/22,BR,BR-SP,Guarulhos,
187.22.208.0/22,BR,BR-SP,Guarulhos,
187.22.204.0/22,BR,BR-SP,Guarulhos,
187.22.178.0/23,BR,BR-SP,Guarulhos,
179.235.110.0/23,BR,BR-SP,Guarulhos,
179.215.182.0/24,BR,BR-SP,Guarulhos,
179.215.176.0/23,BR,BR-SP,Guarulhos,
179.215.172.0/23,BR,BR-SP,Guarulhos,
179.215.162.0/23,BR,BR-SP,Guarulhos,
177.83.228.0/22,BR,BR-SP,Araçatuba,
189.101.125.128/25,BR,BR-PR,São José dos Pinhais,
189.5.211.0/24,BR,BR-SP,Ribeirão Preto,
189.32.157.0/25,BR,BR-RS,Caxias do Sul,
189.7.78.64/30,BR,BR-MS,Campo Grande,
189.7.79.192/26,BR,BR-MS,Campo Grande,
189.7.79.128/26,BR,BR-MS,Campo Grande,
189.7.79.64/26,BR,BR-MS,Campo Grande,
189.7.79.0/26,BR,BR-MS,Campo Grande,
189.7.74.0/24,BR,BR-MS,Campo Grande,
189.7.73.0/24,BR,BR-MS,Campo Grande,
191.184.192.0/22,BR,BR-MS,Campo Grande,
189.103.88.0/22,BR,BR-MS,Campo Grande,
187.36.120.0/22,BR,BR-MS,Campo Grande,
187.23.208.0/21,BR,BR-MS,Campo Grande,
187.23.200.0/22,BR,BR-MS,Campo Grande,
179.221.120.0/21,BR,BR-MS,Campo Grande,
179.221.112.0/21,BR,BR-MS,Campo Grande,
179.214.152.0/21,BR,BR-MS,Campo Grande,
179.222.20.0/22,BR,BR-AM,Manaus,
191.185.73.0/24,BR,BR-MG,Belo Horizonte,
201.21.210.116/30,BR,BR-RS,Porto Alegre,
